,sentence,label
0,"A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. Based on that information, is the claim A young boy is playing in a feild. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A young boy in a blue shirt stands in the middle of hundreds of watermelon with four other people and a red truck in the background. Based on that information, is the claim A young boy is outdoors ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A boy is in a field with a toy airplane in the air in front of him. Based on that information, is the claim A boy is playing in a field. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A young boy wearing a red shirt stands in the street with his arms open wide. Based on that information, is the claim A young boy wearing a red shirt stands in the street. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air. Based on that information, is the claim A young boy is playing in a feild. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Based on that information, is the claim They are going fishing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","sunglasses sitting on a table with a family on a pier in the background. Based on that information, is the claim The sunglasses are on a table ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A group of people is standing on a pier in front of a large green boat. Based on that information, is the claim They are on a boat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
On a cloudy day, a few people are by a pier over a dark body of water in which a boat is in the foreground. Based on that information, is the claim On a cloudy day, a few people are not by a pier ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Six or seven people are standing on a pier with a table and a pair of glasses in the foreground. Based on that information, is the claim They are going fishing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  inconlusive"
0,"A person in a red shirt and black pants hunched over. Based on that information, is the claim A person wears a red shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A person in a red jacket bending over. Based on that information, is the claim The person is not wearing a shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A boy in a red shirt stands on a mountain. Based on that information, is the claim A boy wears a red shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person wearing a white shirt is hunched over a gravestone. Based on that information, is the claim A person is in a graveyard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A person in a red shirt and black pants hunched over. Based on that information, is the claim A person wears a red shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"This child is on the library steps. Based on that information, is the claim The child is on the school steps. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Five men pose awkwardly on steps. Based on that information, is the claim There are men on the steps. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A kid skateboards down steps. Based on that information, is the claim A kid is bicycling down the steps. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A bunch of asian children on steps. Based on that information, is the claim Some children on steps. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

This child is on the library steps. Based on that information, is the claim The child is on the school steps. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"The tattooed basketball player is about to dunk the ball. Based on that information, is the claim The man is playing football.. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A basketball player driving to the hoop. Based on that information, is the claim The player could dunk the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Young female basketball player plans her route to the net. Based on that information, is the claim A basketball player is running to dunk the ball. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
During a basketball game a player is about to dunk while the opposition does what he can to block it. Based on that information, is the claim During a basketball game a player is not about to dunk ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

The tattooed basketball player is about to dunk the ball. Based on that information, is the claim The man is playing football.. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"a boy in a red hooded top is smiling whilst looking away from his reflection. Based on that information, is the claim A boy in a red hood is happy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A boy looking at his reflection. Based on that information, is the claim A boy looking in a mirror at his reflection. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a boy in a red hooded top is ice skating on an outdoor ice rink. Based on that information, is the claim a boy is ice skating ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A young boy is walking next to someone in a red shirt. Based on that information, is the claim The young boy is running away from the person in a red shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

a boy in a red hooded top is smiling whilst looking away from his reflection. Based on that information, is the claim A boy in a red hood is happy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. Based on that information, is the claim the man is wearing a gray cap. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A curly-haired man wearing a long-sleeved gray shirt is sitting bent over and reading a book. Based on that information, is the claim There is a curly-haired man wearing a long-sleeved gray shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man wearing a gray cap is looking down. Based on that information, is the claim A man is wearing a cap ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman wearing a cap on a wintry street. Based on that information, is the claim A woman is wearing a cap. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt. Based on that information, is the claim the man is wearing a gray cap. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. Based on that information, is the claim An old woman has a light jean jacket. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","An old woman in sunglasses and a jean jacket smiles for the camera. Based on that information, is the claim Someone posing for a camera. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
An older man in a black jacket and a younger woman in a green jacket are laughing on the beach. Based on that information, is the claim The jacket is a jean jacket. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A mature woman in sunglasses and a jean jacket. Based on that information, is the claim An older woman is wearing sunglasses and a jean jacket. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow. Based on that information, is the claim An old woman has a light jean jacket. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A newlywed couple laughing and talking amongst themselves. Based on that information, is the claim The couple is having fun. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","The two friends are having fun. Based on that information, is the claim A couple is having fun. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A couple in funny wigs pose for the camera. Based on that information, is the claim A newlywed couple have some fun. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Married couple having dinner conversation. Based on that information, is the claim A married couple talking on the phone. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A newlywed couple laughing and talking amongst themselves. Based on that information, is the claim The couple is having fun. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. Based on that information, is the claim The man is wearing shorts and a t-shirt as he jogs. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A person in blue shorts and wearing a Walkman jogs. Based on that information, is the claim a person is rowing a boat ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A man in a white shirt and a tie is speaking to people. Based on that information, is the claim The tie is ugly. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man with black shorts and a white t-shirt is walking down the street in front of a building. Based on that information, is the claim A man is walking in front of a building ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A black man in a long sleeves white collared shirt and a tie is walking to work in a big city. Based on that information, is the claim The man is wearing shorts and a t-shirt as he jogs. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictin"
0,"Several younger people sitting in front of a statue. Based on that information, is the claim several young people sitting outside ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Four people are sitting outside a white vehicle in front of several items. Based on that information, is the claim Four people sitting outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
several troubled people sitting in the back of a truck Based on that information, is the claim Several people in the back of a truck are unhappy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Several people sitting in front of a house. Based on that information, is the claim There are no people in front of the house. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Several younger people sitting in front of a statue. Based on that information, is the claim several young people sitting outside ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A group of adults stands in the bathroom looking down a small child in the bath. Based on that information, is the claim The childs mom is watching her son with her friends. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A mom is playing with her son on the ground. Based on that information, is the claim the mom is asleep ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A woman in the bathroom in her pajamas Based on that information, is the claim the woman is naked ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A mom is on the carousel helping her son get on the horse. Based on that information, is the claim A mom helping her son. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A group of adults stands in the bathroom looking down a small child in the bath. Based on that information, is the claim The childs mom is watching her son with her friends. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconclusion"
0,"A goofy looking woman is singing on stage. Based on that information, is the claim A woman is singing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man and woman are singing on a stage. Based on that information, is the claim There is a man and a woman singing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A singing group dressed in black is singing a song on stage. Based on that information, is the claim A group dressed in black are singing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A beautiful woman singing. Based on that information, is the claim There is a group of women singing ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A goofy looking woman is singing on stage. Based on that information, is the claim A woman is singing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"The girl wearing a brown jacket whilst walking in snow. Based on that information, is the claim A woman is eating pasta in a restaurant. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A baby girl in a brown snowsuit plays in the snow. Based on that information, is the claim The girl is in a brown snowsuit ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman in a brown jacket is standing on a rock with a forested background. Based on that information, is the claim A woman is wearing a brown jacket in the woods. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman in sunglasses is eating in a restaurant. Based on that information, is the claim A lady is eating outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

The girl wearing a brown jacket whilst walking in snow. Based on that information, is the claim A woman is eating pasta in a restaurant. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A man, woman, and child get their picture taken in front of the mountains. Based on that information, is the claim A family on vacation is posing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A family is hiking across a rocky landscape. Based on that information, is the claim A family is taking a vacation in the mountains. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A hiker is posing in front of snowy mountains. Based on that information, is the claim A hiker is posing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man, woman, and child share a moped bike. Based on that information, is the claim A family on a bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A man, woman, and child get their picture taken in front of the mountains. Based on that information, is the claim A family on vacation is posing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"people are standing near water with a boat heading their direction Based on that information, is the claim The people are standing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","People in a boat are rowing and standing. Based on that information, is the claim people are rowing a boat ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Two people are standing on a boat in the water near shore with the sun above the horizon in the background. Based on that information, is the claim The people are on a boat in a lake. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Several people standing on a subway platform. Based on that information, is the claim Several people are standing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

people are standing near water with a boat heading their direction Based on that information, is the claim The people are standing. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"Four adults eat while sitting on a tile floor. Based on that information, is the claim Two couples eat food on a kitchen floor. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Four Asian toddlers nap on a floor. Based on that information, is the claim Four toddlers nap on a floor. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Four adults sitting at a table eating a meal Based on that information, is the claim Four people eat a meal at a table. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
Wrestlers grapple on the floor. Based on that information, is the claim Wrestlers decide to eat instead. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

Four adults eat while sitting on a tile floor. Based on that information, is the claim Two couples eat food on a kitchen floor. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A dog standing near snow looking at water. Based on that information, is the claim A cat is laying on the couch. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A dog running at the shore of a lake, hill in the background. Based on that information, is the claim A cat is laying on the couch. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A dog wears an embellished bow while laying on a couch in the sunlight. Based on that information, is the claim A cat is on the couch. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A dog walks on the sand near the water. Based on that information, is the claim A cat walks on the beach shore. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A dog standing near snow looking at water. Based on that information, is the claim A cat is laying on the couch. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"An older man leans against a pedestal outside of an ornate building. Based on that information, is the claim An older man is leaning outside his nursing home ""Entailment"", ""Contradiction"", or ""Inconclusive""?","An older man is leaning against the inside of a commuter bus. Based on that information, is the claim The older man is heading to the library. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
An older man stands outside a old boarded up building. Based on that information, is the claim A man is remembering the past. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
An older woman is drawing outside of an old school. Based on that information, is the claim An older woman is drawing outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

An older man leans against a pedestal outside of an ornate building. Based on that information, is the claim An older man is leaning outside his nursing home ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconlusive"
0,"A person in orange clothing rests above a metro entrance. Based on that information, is the claim A person is sitting at a baseball game. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A person in an orange jumpsuit is laying over a metro station. Based on that information, is the claim A person is standing in metro station ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
person in orange clothing lying on a wall Based on that information, is the claim A person dressed in orange is laying on a wall. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person in jeans and a baseball hat rests against a bag in a park. Based on that information, is the claim there is one person in the picture ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A person in orange clothing rests above a metro entrance. Based on that information, is the claim A person is sitting at a baseball game. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictin"
0,"A girl in a blue dress takes off her shoes and eats blue cotton candy. Based on that information, is the claim The girl is eating blue cotton candy at a carnival. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A girl in the pink shirt is eating cotton candy with her mouth open. Based on that information, is the claim A girl eats cotton candy. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
The girl in a blue dress is eating some blue cotton candy with one shoe off and one shoe on. Based on that information, is the claim A girl is eating at a fancy dinner. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A girl in a blue dress sitting on the ground eating cotton candy. Based on that information, is the claim The girl is wearing red. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A girl in a blue dress takes off her shoes and eats blue cotton candy. Based on that information, is the claim The girl is eating blue cotton candy at a carnival. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. Based on that information, is the claim the man is asian ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A bald man is attempting to slam dunk a basketball in a game while people in the stands watch. Based on that information, is the claim A man is playing basketball while people watch. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A young man in a park setting has just made a slam dunk on a basketball hoop. Based on that information, is the claim A young man just dunked the basketball in the park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
a spectacular dunk by a professional player with white and yellow on Based on that information, is the claim the basketball player plays for the lakers. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A black man in a white uniform makes a spectacular reverse slam dunk to the crowd's amazement. Based on that information, is the claim the man is asian ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradition"
0,"A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. Based on that information, is the claim A man is making a sandwich while a crowd gasps in awe. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A basketball player slam dunking the basketball during a game as the crowd and players watch. Based on that information, is the claim A basketball player joyously slam dunking the basketball ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
a basketball player is making a jamming the ball in the basket Based on that information, is the claim A person has a ball in his hands. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A basketball player in a white outfit is dribbling the ball around a player in a red outfit as the referee looks on. Based on that information, is the claim A tall person dribbling ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A basketball player with green shoes is dunking the ball in the net while the arena crowd looks on. Based on that information, is the claim A man is making a sandwich while a crowd gasps in awe. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictin"
0,"A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. Based on that information, is the claim A group of people are standing outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A girl standing in a large crowd of people holding balloons. Based on that information, is the claim A girl is holding balloons. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A biker is riding amongst a crowd of people walking. Based on that information, is the claim A biker is in a parade. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
Man in a suit and tie making a presentation. Based on that information, is the claim A man is standing in front of a group of people in a suit and tie. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A frowning old man in a military cap and a civilian suit stands amongst a crowd of people outdoors carrying signs and balloons. Based on that information, is the claim A group of people are standing outside. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. Based on that information, is the claim A woman on a bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A woman rides a bike on a trail through a field. Based on that information, is the claim A woman is riding a black bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A woman riding a blue bike is carrying a white chair on her neck. Based on that information, is the claim A woman is riding a bike as she carries a chair. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A woman riding a bike while wearing a tracksuit. Based on that information, is the claim A woman is riding a bike while wearing a business suit. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A woman wearing bike shorts and a skirt is riding a bike and carrying a shoulder bag. Based on that information, is the claim A woman on a bike. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A skateboarding youth does a trick on a rail. Based on that information, is the claim A young person on a skateboard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A person does a trick with a skateboard. Based on that information, is the claim A man is doing skateboarding tricks in the park. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A person does a trick on a skateboard. Based on that information, is the claim Trick on skateborad by a young boy in a busy traffic ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
a skateboarder doing a trick Based on that information, is the claim A person does a trick with their skateboard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A skateboarding youth does a trick on a rail. Based on that information, is the claim A young person on a skateboard. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. Based on that information, is the claim He is wearing a button-up shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","The man on the bench is wearing a red shirt. Based on that information, is the claim He is wearing a purple shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A young child in a swing wearing a skull and crossbones shirt. Based on that information, is the claim He is wearing black. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A man wearing a mask and a black shirt is gesturing. Based on that information, is the claim A guy wearing a shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

A guy wearing jeans and a hat is crouching on a handrail with a concrete embankment located in front of him. Based on that information, is the claim He is wearing a button-up shirt. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Inconluslive"
0,"Girl in a red coat, blue head wrap and jeans is making a snow angel. Based on that information, is the claim A girl in a red coat makes a snow angel for the first time. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A girl in a jumpsuit makes a snow angel. Based on that information, is the claim a girl makes a snow angel in the first snow of the year ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A girl in a red coat making a snow angel. Based on that information, is the claim A boy is playing in the snow ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A young child in a red jacket and jeans lays in the snow to make a snow angel. Based on that information, is the claim A child is outdoors. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment

Girl in a red coat, blue head wrap and jeans is making a snow angel. Based on that information, is the claim A girl in a red coat makes a snow angel for the first time. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A group of people gathered at night watching an event. Based on that information, is the claim The group of friends are asleep. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A group of people are gathered on a scaffold at some sort of event. Based on that information, is the claim A well-dressed group of people are gathered on a scaffold at an event. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A group of people are watching a statue being erected. Based on that information, is the claim A group of people watching an event. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A group of people are sitting a campfire at night in the woods. Based on that information, is the claim A group of friends are enjoying a night outdoors ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A group of people gathered at night watching an event. Based on that information, is the claim The group of friends are asleep. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  contradiction"
0,"The American footballer in yellow catches the ball whilst under pressure from the payer in white. Based on that information, is the claim The football player is under duress. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","The football player in brown is running with the ball from the players in white. Based on that information, is the claim The football player is trying to get away. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
The American footballer in brown is tackling the player in white who is running with the ball. Based on that information, is the claim The footballer is carrying a baseball bat. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
The American footballer wearing red is pushing the player in white to the ground. Based on that information, is the claim There is a player wearing blue. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

The American footballer in yellow catches the ball whilst under pressure from the payer in white. Based on that information, is the claim The football player is under duress. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. Based on that information, is the claim A person is enjoying a sporting event. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A woman with a box stands in a crowd. Based on that information, is the claim A person is playing a video game. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A man in a helmet stands on the hood of a car on fire as people watch. Based on that information, is the claim A person in a helmet is standing on a car. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A person in a baseball cap and jeans resting on a brown couch. Based on that information, is the claim A person is in a basement. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A person with blue hair, a baseball cap, and a hood on stands outdoors in a crowd. Based on that information, is the claim A person is enjoying a sporting event. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A girl holding a beverage points at a painting. Based on that information, is the claim The girl is in the bathtub ""Entailment"", ""Contradiction"", or ""Inconclusive""?","Woman with a jean skirt holding a drink points to an object in a painting. Based on that information, is the claim A woman points at a candle in a painting. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive
A little girl points at a book. Based on that information, is the claim A girl is pointing at a book on the top shelf. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A little girl in a blue dress points at something and smiles. Based on that information, is the claim A girl is at a museum. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: inconclusive

A girl holding a beverage points at a painting. Based on that information, is the claim The girl is in the bathtub ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Contradictions"
0,"A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. Based on that information, is the claim A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","In a kitchen, a man intently tries to get a piece of meat into a metal bag. Based on that information, is the claim A man is putting meat in a bag. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man hanging out in a commercial kitchen. Based on that information, is the claim A man standing in a commercial kitchen. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A man in a black shirt holding up pieces of meat in a kitchen. Based on that information, is the claim A man is washing dishes. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A man in a black shirt, in a commercial kitchen, holding up meat he took out of a bag. Based on that information, is the claim A man in a black shirt, in a commercial kitchen, holding up the old meat he took out of a bag. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
0,"A person in a red shirt is mowing the grass with a green riding mower. Based on that information, is the claim A person in red is swimming in the Olympics. ""Entailment"", ""Contradiction"", or ""Inconclusive""?","A man in a green shirt trims the grass in a riding mower. Based on that information, is the claim A man trims the grass while riding a mower. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: entailment
A male is mowing the grass with a lawn mower. Based on that information, is the claim A girl is mowing the grass with a lawn mower. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction
A person is riding a bicycle with a red wall in the background. Based on that information, is the claim A person riding in a car through a tunnel. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response: contradiction

A person in a red shirt is mowing the grass with a green riding mower. Based on that information, is the claim A person in red is swimming in the Olympics. ""Entailment"", ""Contradiction"", or ""Inconclusive""?
Response:  Entailment"
